# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
2.41839951243795e-06  	1.557800000000000e+02	155	8.400000000000034e-01	1.000000000000000e+00
2.45137741054121e-06  	1.566300000000000e+02	156	8.499999999999943e-01	1.000000000000000e+00
2.48382871546119e-06  	1.574600000000000e+02	157	8.300000000000125e-01	1.000000000000000e+00
2.5157698131633e-06   	1.582800000000000e+02	158	8.199999999999932e-01	1.000000000000000e+00
2.54720619826063e-06  	1.591200000000000e+02	159	8.400000000000034e-01	1.000000000000000e+00
2.57816324838825e-06  	1.599400000000000e+02	159	8.199999999999932e-01	0.000000000000000e+00
2.60866476271249e-06  	1.607500000000000e+02	160	8.100000000000023e-01	1.000000000000000e+00
2.63871454217478e-06  	1.615600000000000e+02	161	8.100000000000023e-01	1.000000000000000e+00
2.66833464727299e-06  	1.623700000000000e+02	162	8.100000000000023e-01	1.000000000000000e+00
2.69754583135244e-06  	1.631700000000000e+02	163	7.999999999999829e-01	1.000000000000000e+00
2.72425526153873e-06  	1.639400000000000e+02	164	7.700000000000102e-01	1.000000000000000e+00
2.74898219207723e-06  	1.647000000000000e+02	164	7.599999999999909e-01	0.000000000000000e+00
2.7721316845333e-06   	1.654500000000000e+02	165	7.500000000000000e-01	1.000000000000000e+00
2.7939953832775e-06   	1.661800000000000e+02	166	7.300000000000182e-01	1.000000000000000e+00
2.81483268330252e-06  	1.668900000000000e+02	166	7.099999999999795e-01	0.000000000000000e+00
2.83474359649996e-06  	1.676200000000000e+02	167	7.300000000000182e-01	1.000000000000000e+00
2.85387061547702e-06  	1.683500000000000e+02	168	7.299999999999898e-01	1.000000000000000e+00
2.87231141452496e-06  	1.690700000000000e+02	169	7.199999999999989e-01	1.000000000000000e+00
2.89016576904435e-06  	1.697800000000000e+02	169	7.100000000000080e-01	0.000000000000000e+00
2.90751300631319e-06  	1.704900000000000e+02	170	7.100000000000080e-01	1.000000000000000e+00
2.92442218203483e-06  	1.711800000000000e+02	171	6.899999999999977e-01	1.000000000000000e+00
2.94094849763203e-06  	1.718800000000000e+02	171	6.999999999999886e-01	0.000000000000000e+00
2.95714390085285e-06  	1.726100000000000e+02	172	7.300000000000182e-01	1.000000000000000e+00
2.9730551741926e-06   	1.733200000000000e+02	173	7.099999999999795e-01	1.000000000000000e+00
2.98869963482237e-06  	1.739800000000000e+02	174	6.599999999999966e-01	1.000000000000000e+00
3.00393142950995e-06  	1.746500000000000e+02	174	6.700000000000159e-01	0.000000000000000e+00
3.01879444951768e-06  	1.753000000000000e+02	175	6.500000000000057e-01	1.000000000000000e+00
3.03332564603409e-06  	1.759500000000000e+02	175	6.499999999999773e-01	0.000000000000000e+00
3.04756033105375e-06  	1.765900000000000e+02	176	6.400000000000148e-01	1.000000000000000e+00
3.06151835576855e-06  	1.772300000000000e+02	177	6.399999999999864e-01	1.000000000000000e+00
3.07522959786815e-06  	1.778600000000000e+02	177	6.300000000000239e-01	0.000000000000000e+00
3.08871947544674e-06  	1.784900000000000e+02	178	6.299999999999955e-01	1.000000000000000e+00
3.10200773549398e-06  	1.791300000000000e+02	179	6.399999999999864e-01	1.000000000000000e+00
3.11511091227079e-06  	1.797500000000000e+02	179	6.200000000000045e-01	0.000000000000000e+00
3.12804269138021e-06  	1.803800000000000e+02	180	6.299999999999955e-01	1.000000000000000e+00
3.14081926185088e-06  	1.810000000000000e+02	181	6.200000000000045e-01	1.000000000000000e+00
3.15345581511091e-06  	1.816300000000000e+02	181	6.299999999999955e-01	0.000000000000000e+00
3.16596828851981e-06  	1.822400000000000e+02	182	6.100000000000136e-01	1.000000000000000e+00
3.17837177663451e-06  	1.828600000000000e+02	182	6.200000000000045e-01	0.000000000000000e+00
3.19067908923441e-06  	1.834800000000000e+02	183	6.199999999999761e-01	1.000000000000000e+00
3.2029024883393e-06   	1.841200000000000e+02	184	6.400000000000148e-01	1.000000000000000e+00
3.21505224326734e-06  	1.847400000000000e+02	184	6.200000000000045e-01	0.000000000000000e+00
3.22711868732129e-06  	1.853600000000000e+02	185	6.200000000000045e-01	1.000000000000000e+00
3.23907776805691e-06  	1.859800000000000e+02	186	6.199999999999761e-01	1.000000000000000e+00
3.25093572421279e-06  	1.866000000000000e+02	186	6.200000000000045e-01	0.000000000000000e+00
3.26269709842574e-06  	1.872100000000000e+02	187	6.100000000000136e-01	1.000000000000000e+00
3.27436907030093e-06  	1.878200000000000e+02	187	6.099999999999852e-01	0.000000000000000e+00
3.28595714157561e-06  	1.884300000000000e+02	188	6.100000000000136e-01	1.000000000000000e+00
3.29746797743117e-06  	1.890500000000000e+02	189	6.200000000000045e-01	1.000000000000000e+00
3.30890123967077e-06  	1.896500000000000e+02	189	5.999999999999943e-01	0.000000000000000e+00
3.32026463122799e-06  	1.902500000000000e+02	190	5.999999999999943e-01	1.000000000000000e+00
3.33156823643888e-06  	1.908600000000000e+02	190	6.100000000000136e-01	0.000000000000000e+00
3.34282052741357e-06  	1.914700000000000e+02	191	6.099999999999852e-01	1.000000000000000e+00
3.35402845638766e-06  	1.920800000000000e+02	192	6.100000000000136e-01	1.000000000000000e+00
3.36519881833214e-06  	1.927100000000000e+02	192	6.299999999999955e-01	0.000000000000000e+00
3.37634084544867e-06  	1.933200000000000e+02	193	6.099999999999852e-01	1.000000000000000e+00
3.38743171541591e-06  	1.939200000000000e+02	193	5.999999999999943e-01	0.000000000000000e+00
3.39845299858777e-06  	1.945200000000000e+02	194	6.000000000000227e-01	1.000000000000000e+00
3.40941052433657e-06  	1.951300000000000e+02	195	6.099999999999852e-01	1.000000000000000e+00
3.42030870660845e-06  	1.957300000000000e+02	195	5.999999999999943e-01	0.000000000000000e+00
3.43115548236018e-06  	1.963400000000000e+02	196	6.100000000000136e-01	1.000000000000000e+00
3.4419561584051e-06   	1.969400000000000e+02	196	5.999999999999943e-01	0.000000000000000e+00
3.45270752727734e-06  	1.975500000000000e+02	197	6.100000000000136e-01	1.000000000000000e+00
3.46341596699259e-06  	1.981700000000000e+02	198	6.199999999999761e-01	1.000000000000000e+00
3.47409124997756e-06  	1.987800000000000e+02	198	6.100000000000136e-01	0.000000000000000e+00
3.48473944730243e-06  	1.993800000000000e+02	199	5.999999999999943e-01	1.000000000000000e+00
3.49536888128401e-06  	1.999700000000000e+02	200	5.900000000000034e-01	1.000000000000000e+00
3.50595168982866e-06  	2.005700000000000e+02	200	5.999999999999943e-01	0.000000000000000e+00
3.51647219226109e-06  	2.011500000000000e+02	201	5.800000000000125e-01	1.000000000000000e+00
3.52693564826453e-06  	2.017600000000000e+02	201	6.099999999999852e-01	0.000000000000000e+00
3.53734828338074e-06  	2.023600000000000e+02	202	6.000000000000227e-01	1.000000000000000e+00
3.54771838139371e-06  	2.029500000000000e+02	203	5.899999999999750e-01	1.000000000000000e+00
3.55805513861358e-06  	2.035500000000000e+02	203	6.000000000000227e-01	0.000000000000000e+00
3.56835766450412e-06  	2.041500000000000e+02	204	5.999999999999943e-01	1.000000000000000e+00
3.57863165154179e-06  	2.047400000000000e+02	204	5.900000000000034e-01	0.000000000000000e+00
3.58888706191707e-06  	2.053200000000000e+02	205	5.799999999999841e-01	1.000000000000000e+00
3.59911310274632e-06  	2.059200000000000e+02	205	5.999999999999943e-01	0.000000000000000e+00
3.60927768381941e-06  	2.065200000000000e+02	206	6.000000000000227e-01	1.000000000000000e+00
3.61938471142937e-06  	2.071100000000000e+02	207	5.900000000000034e-01	1.000000000000000e+00
