# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
3.22718287574263e-06  	1.008550000000000e+03	1008	3.779999999999973e+00	3.000000000000000e+00
3.23914194854592e-06  	1.012310000000000e+03	1012	3.759999999999991e+00	4.000000000000000e+00
3.25099989683654e-06  	1.015990000000000e+03	1016	3.680000000000064e+00	4.000000000000000e+00
3.26276126324831e-06  	1.019710000000000e+03	1020	3.720000000000027e+00	4.000000000000000e+00
3.27443181925467e-06  	1.023380000000000e+03	1023	3.669999999999959e+00	3.000000000000000e+00
3.28601849488725e-06  	1.027060000000000e+03	1027	3.679999999999950e+00	4.000000000000000e+00
3.29752932344058e-06  	1.030820000000000e+03	1031	3.759999999999991e+00	4.000000000000000e+00
3.30896122681882e-06  	1.034530000000000e+03	1034	3.710000000000036e+00	3.000000000000000e+00
3.32032461132619e-06  	1.038250000000000e+03	1038	3.720000000000027e+00	4.000000000000000e+00
3.33162820952433e-06  	1.041940000000000e+03	1042	3.690000000000055e+00	4.000000000000000e+00
3.34287918389473e-06  	1.045610000000000e+03	1045	3.669999999999845e+00	3.000000000000000e+00
3.35408580659805e-06  	1.049230000000000e+03	1049	3.620000000000118e+00	4.000000000000000e+00
3.36525487099113e-06  	1.052860000000000e+03	1053	3.629999999999882e+00	4.000000000000000e+00
3.37639560711392e-06  	1.056470000000000e+03	1056	3.610000000000127e+00	3.000000000000000e+00
3.38748647079538e-06  	1.060090000000000e+03	1060	3.619999999999891e+00	4.000000000000000e+00
3.39850774772091e-06  	1.063690000000000e+03	1064	3.600000000000136e+00	4.000000000000000e+00
3.40946402448764e-06  	1.067370000000000e+03	1067	3.679999999999836e+00	3.000000000000000e+00
3.42036220072317e-06  	1.071010000000000e+03	1071	3.640000000000100e+00	4.000000000000000e+00
3.43120775241315e-06  	1.074590000000000e+03	1074	3.579999999999927e+00	3.000000000000000e+00
3.44200721475352e-06  	1.078200000000000e+03	1078	3.610000000000127e+00	4.000000000000000e+00
3.45275738095094e-06  	1.081890000000000e+03	1082	3.690000000000055e+00	4.000000000000000e+00
3.46346462755392e-06  	1.085510000000000e+03	1085	3.619999999999891e+00	3.000000000000000e+00
3.47413872478661e-06  	1.089240000000000e+03	1089	3.730000000000018e+00	4.000000000000000e+00
3.48478574235502e-06  	1.092940000000000e+03	1093	3.700000000000045e+00	4.000000000000000e+00
3.49541283046972e-06  	1.096550000000000e+03	1096	3.609999999999900e+00	3.000000000000000e+00
3.50599447379971e-06  	1.100150000000000e+03	1100	3.600000000000136e+00	4.000000000000000e+00
3.51651382466924e-06  	1.103730000000000e+03	1104	3.579999999999927e+00	4.000000000000000e+00
3.52697614153926e-06  	1.107860000000000e+03	1108	4.129999999999882e+00	4.000000000000000e+00
3.53738764853888e-06  	1.111770000000000e+03	1112	3.910000000000082e+00	4.000000000000000e+00
3.54775662761568e-06  	1.115580000000000e+03	1115	3.809999999999945e+00	3.000000000000000e+00
3.55809227306921e-06  	1.119220000000000e+03	1119	3.640000000000100e+00	4.000000000000000e+00
3.56839369453118e-06  	1.122860000000000e+03	1123	3.639999999999873e+00	4.000000000000000e+00
3.57866658323955e-06  	1.126420000000000e+03	1126	3.560000000000173e+00	3.000000000000000e+00
3.58892089924686e-06  	1.129930000000000e+03	1130	3.509999999999991e+00	4.000000000000000e+00
3.59914585195666e-06  	1.133500000000000e+03	1133	3.569999999999936e+00	3.000000000000000e+00
3.60930935792905e-06  	1.137030000000000e+03	1137	3.529999999999973e+00	4.000000000000000e+00
3.61941532255916e-06  	1.140540000000000e+03	1140	3.509999999999991e+00	3.000000000000000e+00
3.62947172747125e-06  	1.144080000000000e+03	1144	3.539999999999964e+00	4.000000000000000e+00
3.63948841266744e-06  	1.147670000000000e+03	1148	3.590000000000146e+00	4.000000000000000e+00
3.64947499278842e-06  	1.151270000000000e+03	1151	3.599999999999909e+00	3.000000000000000e+00
3.65943473281397e-06  	1.154860000000000e+03	1155	3.589999999999918e+00	4.000000000000000e+00
3.66937699961141e-06  	1.158480000000000e+03	1158	3.620000000000118e+00	3.000000000000000e+00
3.6793049211821e-06   	1.162040000000000e+03	1162	3.559999999999945e+00	4.000000000000000e+00
3.68917384485821e-06  	1.165610000000000e+03	1165	3.569999999999936e+00	3.000000000000000e+00
3.69898746072892e-06  	1.169150000000000e+03	1169	3.540000000000191e+00	4.000000000000000e+00
3.70875429770045e-06  	1.172710000000000e+03	1173	3.559999999999945e+00	4.000000000000000e+00
3.71848461759761e-06  	1.176300000000000e+03	1176	3.589999999999918e+00	3.000000000000000e+00
3.72818748118547e-06  	1.179820000000000e+03	1180	3.519999999999982e+00	4.000000000000000e+00
3.73786595836641e-06  	1.183380000000000e+03	1183	3.560000000000173e+00	3.000000000000000e+00
3.74753083126216e-06  	1.186920000000000e+03	1187	3.539999999999964e+00	4.000000000000000e+00
3.75717440096146e-06  	1.190460000000000e+03	1190	3.539999999999964e+00	3.000000000000000e+00
3.76676129463604e-06  	1.194070000000000e+03	1194	3.609999999999900e+00	4.000000000000000e+00
3.77629972646331e-06  	1.197640000000000e+03	1198	3.570000000000164e+00	4.000000000000000e+00
3.78579673596524e-06  	1.201170000000000e+03	1201	3.529999999999973e+00	3.000000000000000e+00
3.79526197976888e-06  	1.204710000000000e+03	1205	3.539999999999964e+00	4.000000000000000e+00
3.80470585313889e-06  	1.208220000000000e+03	1208	3.509999999999991e+00	3.000000000000000e+00
3.81413121999631e-06  	1.211780000000000e+03	1212	3.559999999999945e+00	4.000000000000000e+00
