# Region type : faceZone nozzleOutletZone
# Faces  :     3013
# Area   :     6.30029605e-09
# Time         	sum(rhoPhi)	sum(phi)
4.3282299e-05  	-2.72334487e-03	3.81077332e-06
4.3282477e-05  	-2.72326296e-03	3.81065991e-06
4.3282655e-05  	-2.72318112e-03	3.81054673e-06
4.3282833e-05  	-2.72309946e-03	3.81043405e-06
4.3283011e-05  	-2.72301786e-03	3.81032163e-06
4.3283189e-05  	-2.72293634e-03	3.81020947e-06
4.3283367e-05  	-2.72285492e-03	3.81009763e-06
4.3283545e-05  	-2.72277361e-03	3.80998612e-06
4.3283723e-05  	-2.72269240e-03	3.80987495e-06
4.3283902e-05  	-2.72261129e-03	3.80976412e-06
4.328408e-05   	-2.72253027e-03	3.80965360e-06
4.3284258e-05  	-2.72244932e-03	3.80954336e-06
4.3284436e-05  	-2.72236843e-03	3.80943336e-06
4.3284614e-05  	-2.72228755e-03	3.80932355e-06
4.3284792e-05  	-2.72220668e-03	3.80921386e-06
4.328497e-05   	-2.72212576e-03	3.80910421e-06
4.3285148e-05  	-2.72204478e-03	3.80899454e-06
4.3285326e-05  	-2.72196371e-03	3.80888479e-06
4.3285504e-05  	-2.72188253e-03	3.80877488e-06
4.3285682e-05  	-2.72180123e-03	3.80866478e-06
4.3285861e-05  	-2.72171980e-03	3.80855445e-06
4.3286039e-05  	-2.72163822e-03	3.80844387e-06
4.3286217e-05  	-2.72155648e-03	3.80833302e-06
4.3286395e-05  	-2.72147458e-03	3.80822190e-06
4.3286573e-05  	-2.72139254e-03	3.80811049e-06
4.3286751e-05  	-2.72131034e-03	3.80799882e-06
4.3286929e-05  	-2.72122801e-03	3.80788686e-06
4.3287107e-05  	-2.72114607e-03	3.80777467e-06
4.3287286e-05  	-2.72106436e-03	3.80766224e-06
4.3287464e-05  	-2.72098242e-03	3.80754956e-06
4.3287642e-05  	-2.72090033e-03	3.80743665e-06
4.328782e-05   	-2.72081813e-03	3.80732351e-06
4.3287998e-05  	-2.72073585e-03	3.80721014e-06
4.3288176e-05  	-2.72065345e-03	3.80709653e-06
4.3288354e-05  	-2.72057092e-03	3.80698268e-06
4.3288532e-05  	-2.72048827e-03	3.80686861e-06
4.3288711e-05  	-2.72040552e-03	3.80675432e-06
4.3288889e-05  	-2.72032267e-03	3.80663980e-06
4.3289067e-05  	-2.72023969e-03	3.80652505e-06
4.3289245e-05  	-2.72015736e-03	3.80641015e-06
4.3289423e-05  	-2.72007544e-03	3.80629512e-06
4.3289601e-05  	-2.71999333e-03	3.80617992e-06
4.328978e-05   	-2.71991110e-03	3.80606457e-06
4.3289958e-05  	-2.71982878e-03	3.80594907e-06
4.3290136e-05  	-2.71974638e-03	3.80583340e-06
4.3290314e-05  	-2.71966390e-03	3.80571756e-06
4.3290492e-05  	-2.71958131e-03	3.80560155e-06
4.3290671e-05  	-2.71949861e-03	3.80548535e-06
4.3290849e-05  	-2.71941581e-03	3.80536899e-06
4.3291027e-05  	-2.71933290e-03	3.80525245e-06
4.3291205e-05  	-2.71924986e-03	3.80513572e-06
4.3291383e-05  	-2.71916670e-03	3.80501881e-06
4.3291561e-05  	-2.71908340e-03	3.80490168e-06
4.329174e-05   	-2.71899997e-03	3.80478436e-06
4.3291918e-05  	-2.71891641e-03	3.80466683e-06
4.3292096e-05  	-2.71883273e-03	3.80454911e-06
4.3292274e-05  	-2.71874892e-03	3.80443119e-06
4.3292453e-05  	-2.71866498e-03	3.80431306e-06
4.3292631e-05  	-2.71858092e-03	3.80419476e-06
4.3292809e-05  	-2.71849672e-03	3.80407628e-06
4.3292987e-05  	-2.71841241e-03	3.80395762e-06
4.3293165e-05  	-2.71832797e-03	3.80383879e-06
4.3293344e-05  	-2.71824341e-03	3.80371981e-06
4.3293522e-05  	-2.71815873e-03	3.80360068e-06
4.32937e-05    	-2.71807394e-03	3.80348141e-06
4.3293878e-05  	-2.71798902e-03	3.80336195e-06
4.3294057e-05  	-2.71790398e-03	3.80324238e-06
4.3294235e-05  	-2.71781883e-03	3.80312265e-06
4.3294413e-05  	-2.71773359e-03	3.80300284e-06
4.3294591e-05  	-2.71764825e-03	3.80288283e-06
4.329477e-05   	-2.71756282e-03	3.80276280e-06
4.3294948e-05  	-2.71747730e-03	3.80264249e-06
4.3295126e-05  	-2.71739170e-03	3.80252228e-06
4.3295305e-05  	-2.71730600e-03	3.80240169e-06
4.3295483e-05  	-2.71722023e-03	3.80228129e-06
4.3295661e-05  	-2.71713438e-03	3.80216052e-06
4.3295839e-05  	-2.71704846e-03	3.80203995e-06
4.3296018e-05  	-2.71696244e-03	3.80191901e-06
4.3296196e-05  	-2.71687636e-03	3.80179826e-06
4.3296374e-05  	-2.71679020e-03	3.80167719e-06
4.3296553e-05  	-2.71670400e-03	3.80155630e-06
4.3296731e-05  	-2.71661774e-03	3.80143508e-06
4.3296909e-05  	-2.71653143e-03	3.80131405e-06
4.3297088e-05  	-2.71644507e-03	3.80119273e-06
4.3297266e-05  	-2.71635866e-03	3.80107158e-06
4.3297444e-05  	-2.71627219e-03	3.80095016e-06
4.3297623e-05  	-2.71618568e-03	3.80082889e-06
4.3297801e-05  	-2.71609908e-03	3.80070733e-06
4.3297979e-05  	-2.71601244e-03	3.80058590e-06
4.3298158e-05  	-2.71592573e-03	3.80046420e-06
4.3298336e-05  	-2.71583896e-03	3.80034261e-06
4.3298514e-05  	-2.71575213e-03	3.80022078e-06
4.3298693e-05  	-2.71566524e-03	3.80009903e-06
4.3298871e-05  	-2.71557827e-03	3.79997707e-06
4.3299049e-05  	-2.71549125e-03	3.79985518e-06
4.3299228e-05  	-2.71540417e-03	3.79973310e-06
4.3299406e-05  	-2.71531703e-03	3.79961105e-06
4.3299584e-05  	-2.71522983e-03	3.79948883e-06
4.3299763e-05  	-2.71514257e-03	3.79936662e-06
4.3299941e-05  	-2.71505525e-03	3.79924426e-06
4.330012e-05   	-2.71496791e-03	3.79912192e-06
4.3300298e-05  	-2.71488050e-03	3.79899945e-06
4.3300476e-05  	-2.71479306e-03	3.79887696e-06
4.3300655e-05  	-2.71470556e-03	3.79875437e-06
4.3300833e-05  	-2.71461803e-03	3.79863174e-06
4.3301012e-05  	-2.71453046e-03	3.79850906e-06
4.330119e-05   	-2.71444287e-03	3.79838634e-06
4.3301369e-05  	-2.71435521e-03	3.79826357e-06
4.3301547e-05  	-2.71426753e-03	3.79814076e-06
4.3301725e-05  	-2.71417983e-03	3.79801793e-06
4.3301904e-05  	-2.71409212e-03	3.79789509e-06
4.3302082e-05  	-2.71400441e-03	3.79777224e-06
4.3302261e-05  	-2.71391670e-03	3.79764938e-06
4.3302439e-05  	-2.71382900e-03	3.79752652e-06
4.3302618e-05  	-2.71374132e-03	3.79740366e-06
4.3302796e-05  	-2.71365365e-03	3.79728082e-06
4.3302975e-05  	-2.71356600e-03	3.79715800e-06
4.3303153e-05  	-2.71347835e-03	3.79703519e-06
4.3303332e-05  	-2.71339072e-03	3.79691239e-06
4.330351e-05   	-2.71330310e-03	3.79678960e-06
4.3303689e-05  	-2.71321550e-03	3.79666682e-06
4.3303867e-05  	-2.71312793e-03	3.79654405e-06
4.3304046e-05  	-2.71304038e-03	3.79642128e-06
4.3304224e-05  	-2.71295284e-03	3.79629852e-06
4.3304403e-05  	-2.71286532e-03	3.79617575e-06
4.3304581e-05  	-2.71277782e-03	3.79605299e-06
4.330476e-05   	-2.71269030e-03	3.79593020e-06
4.3304938e-05  	-2.71260280e-03	3.79580739e-06
4.3305117e-05  	-2.71251532e-03	3.79568457e-06
4.3305295e-05  	-2.71242787e-03	3.79556175e-06
4.3305474e-05  	-2.71234044e-03	3.79543891e-06
4.3305652e-05  	-2.71225304e-03	3.79531607e-06
4.3305831e-05  	-2.71216567e-03	3.79519321e-06
4.3306009e-05  	-2.71207831e-03	3.79507034e-06
4.3306188e-05  	-2.71199098e-03	3.79494745e-06
4.3306367e-05  	-2.71190363e-03	3.79482451e-06
4.3306545e-05  	-2.71181630e-03	3.79470156e-06
4.3306724e-05  	-2.71172898e-03	3.79457859e-06
4.3306902e-05  	-2.71164167e-03	3.79445560e-06
4.3307081e-05  	-2.71155436e-03	3.79433258e-06
4.3307259e-05  	-2.71146706e-03	3.79420953e-06
4.3307438e-05  	-2.71137975e-03	3.79408646e-06
4.3307617e-05  	-2.71129244e-03	3.79396336e-06
4.3307795e-05  	-2.71120546e-03	3.79384026e-06
4.3307974e-05  	-2.71111804e-03	3.79371712e-06
4.3308152e-05  	-2.71103085e-03	3.79359396e-06
4.3308331e-05  	-2.71094351e-03	3.79347079e-06
4.330851e-05   	-2.71085618e-03	3.79334761e-06
4.3308688e-05  	-2.71076885e-03	3.79322440e-06
4.3308867e-05  	-2.71068152e-03	3.79310119e-06
4.3309046e-05  	-2.71059418e-03	3.79297796e-06
4.3309224e-05  	-2.71050684e-03	3.79285473e-06
4.3309403e-05  	-2.71041950e-03	3.79273149e-06
4.3309582e-05  	-2.71033213e-03	3.79260822e-06
4.330976e-05   	-2.71024477e-03	3.79248495e-06
4.3309939e-05  	-2.71015740e-03	3.79236167e-06
4.3310118e-05  	-2.71007004e-03	3.79223839e-06
4.3310296e-05  	-2.70998267e-03	3.79211510e-06
4.3310475e-05  	-2.70989530e-03	3.79199180e-06
4.3310654e-05  	-2.70980793e-03	3.79186850e-06
4.3310832e-05  	-2.70972055e-03	3.79174521e-06
4.3311011e-05  	-2.70963313e-03	3.79162190e-06
4.331119e-05   	-2.70954570e-03	3.79149860e-06
4.3311369e-05  	-2.70945826e-03	3.79137530e-06
4.3311547e-05  	-2.70937080e-03	3.79125199e-06
4.3311726e-05  	-2.70928333e-03	3.79112867e-06
4.3311905e-05  	-2.70919601e-03	3.79100540e-06
4.3312083e-05  	-2.70910877e-03	3.79088206e-06
4.3312262e-05  	-2.70902156e-03	3.79075870e-06
4.3312441e-05  	-2.70893434e-03	3.79063532e-06
4.331262e-05   	-2.70884721e-03	3.79051191e-06
4.3312798e-05  	-2.70876000e-03	3.79038848e-06
4.3312977e-05  	-2.70867295e-03	3.79026502e-06
4.3313156e-05  	-2.70858583e-03	3.79014153e-06
4.3313335e-05  	-2.70849878e-03	3.79001800e-06
4.3313514e-05  	-2.70841155e-03	3.78989442e-06
4.3313692e-05  	-2.70832449e-03	3.78977077e-06
4.3313871e-05  	-2.70823728e-03	3.78964706e-06
4.331405e-05   	-2.70814992e-03	3.78952325e-06
4.3314229e-05  	-2.70806256e-03	3.78939936e-06
4.3314408e-05  	-2.70797525e-03	3.78927543e-06
4.3314586e-05  	-2.70788785e-03	3.78915155e-06
4.3314765e-05  	-2.70780072e-03	3.78902745e-06
4.3314944e-05  	-2.70771354e-03	3.78890295e-06
4.3315123e-05  	-2.70762630e-03	3.78877838e-06
4.3315302e-05  	-2.70753901e-03	3.78865386e-06
4.331548e-05   	-2.70745167e-03	3.78852941e-06
4.3315659e-05  	-2.70736426e-03	3.78840502e-06
4.3315838e-05  	-2.70727679e-03	3.78828070e-06
4.3316017e-05  	-2.70718928e-03	3.78815645e-06
4.3316196e-05  	-2.70710173e-03	3.78803226e-06
4.3316375e-05  	-2.70701412e-03	3.78790817e-06
4.3316554e-05  	-2.70692662e-03	3.78778417e-06
4.3316732e-05  	-2.70683899e-03	3.78766027e-06
4.3316911e-05  	-2.70675135e-03	3.78753649e-06
4.331709e-05   	-2.70666368e-03	3.78741284e-06
4.3317269e-05  	-2.70657598e-03	3.78728927e-06
4.3317448e-05  	-2.70648825e-03	3.78716582e-06
4.3317627e-05  	-2.70640052e-03	3.78704250e-06
4.3317806e-05  	-2.70631277e-03	3.78691931e-06
4.3317985e-05  	-2.70622502e-03	3.78679626e-06
4.3318164e-05  	-2.70613725e-03	3.78667334e-06
4.3318343e-05  	-2.70604947e-03	3.78655057e-06
4.3318522e-05  	-2.70596168e-03	3.78642794e-06
4.33187e-05    	-2.70587388e-03	3.78630547e-06
4.3318879e-05  	-2.70578604e-03	3.78618317e-06
4.3319058e-05  	-2.70569824e-03	3.78606105e-06
4.3319237e-05  	-2.70561053e-03	3.78593913e-06
4.3319416e-05  	-2.70552273e-03	3.78581739e-06
4.3319595e-05  	-2.70543488e-03	3.78569581e-06
4.3319774e-05  	-2.70534701e-03	3.78557439e-06
4.3319953e-05  	-2.70525913e-03	3.78545311e-06
4.3320132e-05  	-2.70517124e-03	3.78533196e-06
4.3320311e-05  	-2.70508332e-03	3.78521090e-06
4.332049e-05   	-2.70499534e-03	3.78508990e-06
4.3320669e-05  	-2.70490734e-03	3.78496897e-06
4.3320848e-05  	-2.70481931e-03	3.78484809e-06
4.3321027e-05  	-2.70473124e-03	3.78472728e-06
4.3321206e-05  	-2.70464314e-03	3.78460651e-06
4.3321385e-05  	-2.70455501e-03	3.78448579e-06
4.3321564e-05  	-2.70446685e-03	3.78436511e-06
4.3321743e-05  	-2.70437865e-03	3.78424448e-06
4.3321922e-05  	-2.70429042e-03	3.78412389e-06
4.3322101e-05  	-2.70420216e-03	3.78400336e-06
4.332228e-05   	-2.70411385e-03	3.78388283e-06
4.3322459e-05  	-2.70402550e-03	3.78376230e-06
4.3322638e-05  	-2.70393713e-03	3.78364173e-06
4.3322817e-05  	-2.70384873e-03	3.78352112e-06
4.3322996e-05  	-2.70376031e-03	3.78340045e-06
4.3323175e-05  	-2.70367186e-03	3.78327972e-06
4.3323355e-05  	-2.70358339e-03	3.78315894e-06
4.3323534e-05  	-2.70349489e-03	3.78303811e-06
4.3323713e-05  	-2.70340636e-03	3.78291722e-06
4.3323892e-05  	-2.70331781e-03	3.78279630e-06
4.3324071e-05  	-2.70322920e-03	3.78267530e-06
4.332425e-05   	-2.70314058e-03	3.78255428e-06
4.3324429e-05  	-2.70305193e-03	3.78243322e-06
4.3324608e-05  	-2.70296326e-03	3.78231212e-06
4.3324787e-05  	-2.70287458e-03	3.78219099e-06
4.3324966e-05  	-2.70278588e-03	3.78206984e-06
4.3325145e-05  	-2.70269718e-03	3.78194867e-06
4.3325325e-05  	-2.70260847e-03	3.78182751e-06
4.3325504e-05  	-2.70251976e-03	3.78170635e-06
4.3325683e-05  	-2.70243104e-03	3.78158520e-06
4.3325862e-05  	-2.70234229e-03	3.78146404e-06
4.3326041e-05  	-2.70225353e-03	3.78134290e-06
4.332622e-05   	-2.70216477e-03	3.78122176e-06
4.3326399e-05  	-2.70207599e-03	3.78110062e-06
4.3326578e-05  	-2.70198721e-03	3.78097949e-06
4.3326758e-05  	-2.70189843e-03	3.78085835e-06
4.3326937e-05  	-2.70180963e-03	3.78073722e-06
4.3327116e-05  	-2.70172083e-03	3.78061607e-06
4.3327295e-05  	-2.70163202e-03	3.78049491e-06
4.3327474e-05  	-2.70154319e-03	3.78037372e-06
4.3327653e-05  	-2.70145432e-03	3.78025243e-06
4.3327833e-05  	-2.70136541e-03	3.78013103e-06
4.3328012e-05  	-2.70127660e-03	3.78000956e-06
4.3328191e-05  	-2.70118778e-03	3.77988828e-06
4.332837e-05   	-2.70109895e-03	3.77976707e-06
4.3328549e-05  	-2.70101010e-03	3.77964586e-06
4.3328729e-05  	-2.70092122e-03	3.77952464e-06
4.3328908e-05  	-2.70083233e-03	3.77940337e-06
4.3329087e-05  	-2.70074340e-03	3.77928205e-06
4.3329266e-05  	-2.70065444e-03	3.77916070e-06
4.3329445e-05  	-2.70056542e-03	3.77903928e-06
4.3329625e-05  	-2.70047636e-03	3.77891781e-06
4.3329804e-05  	-2.70038726e-03	3.77879627e-06
4.3329983e-05  	-2.70029811e-03	3.77867466e-06
4.3330162e-05  	-2.70020892e-03	3.77855307e-06
4.3330342e-05  	-2.70011972e-03	3.77843147e-06
4.3330521e-05  	-2.70003056e-03	3.77830985e-06
4.33307e-05    	-2.69994137e-03	3.77818819e-06
4.3330879e-05  	-2.69985222e-03	3.77806673e-06
4.3331059e-05  	-2.69976304e-03	3.77794529e-06
4.3331238e-05  	-2.69967381e-03	3.77782382e-06
4.3331417e-05  	-2.69958454e-03	3.77770239e-06
4.3331596e-05  	-2.69949524e-03	3.77758097e-06
4.3331776e-05  	-2.69940601e-03	3.77745961e-06
4.3331955e-05  	-2.69931678e-03	3.77733832e-06
4.3332134e-05  	-2.69922758e-03	3.77721717e-06
4.3332314e-05  	-2.69913849e-03	3.77709640e-06
4.3332493e-05  	-2.69904945e-03	3.77697582e-06
4.3332672e-05  	-2.69896046e-03	3.77685545e-06
4.3332851e-05  	-2.69887153e-03	3.77673532e-06
4.3333031e-05  	-2.69878268e-03	3.77661548e-06
4.333321e-05   	-2.69869391e-03	3.77649593e-06
4.3333389e-05  	-2.69860523e-03	3.77637673e-06
4.3333569e-05  	-2.69851667e-03	3.77625789e-06
4.3333748e-05  	-2.69842822e-03	3.77613942e-06
4.3333927e-05  	-2.69833989e-03	3.77602132e-06
4.3334107e-05  	-2.69825167e-03	3.77590359e-06
4.3334286e-05  	-2.69816356e-03	3.77578622e-06
4.3334466e-05  	-2.69807554e-03	3.77566918e-06
4.3334645e-05  	-2.69798760e-03	3.77555242e-06
4.3334824e-05  	-2.69789971e-03	3.77543588e-06
4.3335004e-05  	-2.69781186e-03	3.77531953e-06
4.3335183e-05  	-2.69772402e-03	3.77520334e-06
4.3335362e-05  	-2.69763623e-03	3.77508720e-06
4.3335542e-05  	-2.69754841e-03	3.77497106e-06
4.3335721e-05  	-2.69746059e-03	3.77485504e-06
4.3335901e-05  	-2.69737272e-03	3.77473897e-06
4.333608e-05   	-2.69728477e-03	3.77462274e-06
4.3336259e-05  	-2.69719674e-03	3.77450634e-06
4.3336439e-05  	-2.69710862e-03	3.77438974e-06
4.3336618e-05  	-2.69702039e-03	3.77427293e-06
4.3336798e-05  	-2.69693208e-03	3.77415582e-06
4.3336977e-05  	-2.69684375e-03	3.77403877e-06
4.3337156e-05  	-2.69675594e-03	3.77392172e-06
4.3337336e-05  	-2.69666829e-03	3.77380445e-06
4.3337515e-05  	-2.69658041e-03	3.77368695e-06
4.3337695e-05  	-2.69649246e-03	3.77356928e-06
4.3337874e-05  	-2.69640445e-03	3.77345143e-06
4.3338054e-05  	-2.69631637e-03	3.77333340e-06
4.3338233e-05  	-2.69622820e-03	3.77321517e-06
4.3338413e-05  	-2.69613993e-03	3.77309673e-06
4.3338592e-05  	-2.69605158e-03	3.77297809e-06
4.3338771e-05  	-2.69596316e-03	3.77285926e-06
4.3338951e-05  	-2.69587466e-03	3.77274025e-06
4.333913e-05   	-2.69578608e-03	3.77262105e-06
4.333931e-05   	-2.69569773e-03	3.77250168e-06
4.3339489e-05  	-2.69560985e-03	3.77238222e-06
4.3339669e-05  	-2.69552229e-03	3.77226265e-06
4.3339848e-05  	-2.69543461e-03	3.77214298e-06
4.3340028e-05  	-2.69534684e-03	3.77202317e-06
4.3340207e-05  	-2.69525902e-03	3.77190323e-06
4.3340387e-05  	-2.69517115e-03	3.77178318e-06
4.3340567e-05  	-2.69508325e-03	3.77166300e-06
4.3340746e-05  	-2.69499527e-03	3.77154269e-06
4.3340926e-05  	-2.69490723e-03	3.77142224e-06
4.3341105e-05  	-2.69481912e-03	3.77130165e-06
4.3341285e-05  	-2.69473094e-03	3.77118091e-06
4.3341464e-05  	-2.69464266e-03	3.77106001e-06
4.3341644e-05  	-2.69455431e-03	3.77093900e-06
4.3341823e-05  	-2.69446588e-03	3.77081789e-06
4.3342003e-05  	-2.69437739e-03	3.77069668e-06
4.3342183e-05  	-2.69428882e-03	3.77057536e-06
4.3342362e-05  	-2.69420017e-03	3.77045395e-06
4.3342542e-05  	-2.69411146e-03	3.77033247e-06
4.3342721e-05  	-2.69402268e-03	3.77021090e-06
4.3342901e-05  	-2.69393381e-03	3.77008923e-06
4.3343081e-05  	-2.69384486e-03	3.76996745e-06
4.334326e-05   	-2.69375584e-03	3.76984558e-06
4.334344e-05   	-2.69366674e-03	3.76972359e-06
4.334362e-05   	-2.69357757e-03	3.76960150e-06
4.3343799e-05  	-2.69348832e-03	3.76947928e-06
4.3343979e-05  	-2.69339900e-03	3.76935695e-06
4.3344158e-05  	-2.69330957e-03	3.76923447e-06
4.3344338e-05  	-2.69322005e-03	3.76911186e-06
4.3344518e-05  	-2.69313045e-03	3.76898911e-06
4.3344698e-05  	-2.69304076e-03	3.76886621e-06
4.3344877e-05  	-2.69295097e-03	3.76874312e-06
4.3345057e-05  	-2.69286109e-03	3.76861985e-06
4.3345237e-05  	-2.69277111e-03	3.76849638e-06
4.3345416e-05  	-2.69268101e-03	3.76837269e-06
4.3345596e-05  	-2.69259080e-03	3.76824877e-06
4.3345776e-05  	-2.69250048e-03	3.76812463e-06
4.3345956e-05  	-2.69241006e-03	3.76800024e-06
4.3346135e-05  	-2.69231953e-03	3.76787562e-06
4.3346315e-05  	-2.69222888e-03	3.76775074e-06
4.3346495e-05  	-2.69213813e-03	3.76762561e-06
4.3346674e-05  	-2.69204727e-03	3.76750019e-06
4.3346854e-05  	-2.69195632e-03	3.76737453e-06
4.3347034e-05  	-2.69186527e-03	3.76724862e-06
4.3347214e-05  	-2.69177411e-03	3.76712245e-06
4.3347394e-05  	-2.69168285e-03	3.76699604e-06
4.3347573e-05  	-2.69159150e-03	3.76686938e-06
4.3347753e-05  	-2.69150002e-03	3.76674243e-06
4.3347933e-05  	-2.69140845e-03	3.76661523e-06
4.3348113e-05  	-2.69131680e-03	3.76648777e-06
4.3348293e-05  	-2.69122505e-03	3.76636006e-06
4.3348473e-05  	-2.69113328e-03	3.76623211e-06
4.3348652e-05  	-2.69104137e-03	3.76610391e-06
4.3348832e-05  	-2.69094936e-03	3.76597543e-06
4.3349012e-05  	-2.69085729e-03	3.76584674e-06
4.3349192e-05  	-2.69076515e-03	3.76571783e-06
4.3349372e-05  	-2.69067294e-03	3.76558870e-06
4.3349552e-05  	-2.69058069e-03	3.76545936e-06
4.3349732e-05  	-2.69048849e-03	3.76532982e-06
4.3349912e-05  	-2.69039627e-03	3.76520007e-06
4.3350092e-05  	-2.69030396e-03	3.76507015e-06
4.3350271e-05  	-2.69021160e-03	3.76494005e-06
4.3350451e-05  	-2.69011919e-03	3.76480979e-06
4.3350631e-05  	-2.69002674e-03	3.76467937e-06
4.3350811e-05  	-2.68993425e-03	3.76454879e-06
4.3350991e-05  	-2.68984170e-03	3.76441803e-06
4.3351171e-05  	-2.68974912e-03	3.76428714e-06
4.3351351e-05  	-2.68965652e-03	3.76415612e-06
4.3351531e-05  	-2.68956389e-03	3.76402498e-06
4.3351711e-05  	-2.68947125e-03	3.76389371e-06
4.3351891e-05  	-2.68937857e-03	3.76376231e-06
4.3352071e-05  	-2.68928589e-03	3.76363079e-06
4.3352251e-05  	-2.68919321e-03	3.76349914e-06
4.3352431e-05  	-2.68910052e-03	3.76336736e-06
4.3352611e-05  	-2.68900782e-03	3.76323546e-06
4.3352791e-05  	-2.68891510e-03	3.76310341e-06
4.3352971e-05  	-2.68882237e-03	3.76297125e-06
4.3353152e-05  	-2.68872963e-03	3.76283897e-06
4.3353332e-05  	-2.68863689e-03	3.76270657e-06
4.3353512e-05  	-2.68854415e-03	3.76257407e-06
4.3353692e-05  	-2.68845140e-03	3.76244145e-06
4.3353872e-05  	-2.68835862e-03	3.76230868e-06
4.3354052e-05  	-2.68826584e-03	3.76217581e-06
4.3354232e-05  	-2.68817305e-03	3.76204283e-06
4.3354412e-05  	-2.68808027e-03	3.76190976e-06
4.3354592e-05  	-2.68798750e-03	3.76177660e-06
4.3354773e-05  	-2.68789470e-03	3.76164333e-06
4.3354953e-05  	-2.68780192e-03	3.76150998e-06
4.3355133e-05  	-2.68770917e-03	3.76137657e-06
4.3355313e-05  	-2.68761646e-03	3.76124309e-06
4.3355493e-05  	-2.68752379e-03	3.76110957e-06
4.3355674e-05  	-2.68743113e-03	3.76097597e-06
4.3355854e-05  	-2.68733851e-03	3.76084234e-06
4.3356034e-05  	-2.68724593e-03	3.76070868e-06
4.3356214e-05  	-2.68715339e-03	3.76057504e-06
4.3356394e-05  	-2.68706087e-03	3.76044138e-06
4.3356575e-05  	-2.68696836e-03	3.76030765e-06
4.3356755e-05  	-2.68687591e-03	3.76017392e-06
4.3356935e-05  	-2.68678351e-03	3.76004019e-06
4.3357116e-05  	-2.68669113e-03	3.75990646e-06
4.3357296e-05  	-2.68659877e-03	3.75977275e-06
4.3357476e-05  	-2.68650640e-03	3.75963905e-06
4.3357657e-05  	-2.68641407e-03	3.75950549e-06
4.3357837e-05  	-2.68632175e-03	3.75937195e-06
4.3358017e-05  	-2.68622944e-03	3.75923841e-06
4.3358198e-05  	-2.68613714e-03	3.75910490e-06
4.3358378e-05  	-2.68604488e-03	3.75897140e-06
4.3358558e-05  	-2.68595265e-03	3.75883797e-06
4.3358739e-05  	-2.68586044e-03	3.75870461e-06
4.3358919e-05  	-2.68576828e-03	3.75857134e-06
4.3359099e-05  	-2.68567614e-03	3.75843816e-06
4.335928e-05   	-2.68558402e-03	3.75830504e-06
4.335946e-05   	-2.68549192e-03	3.75817202e-06
4.3359641e-05  	-2.68539985e-03	3.75803909e-06
4.3359821e-05  	-2.68530780e-03	3.75790624e-06
4.3360002e-05  	-2.68521578e-03	3.75777348e-06
4.3360182e-05  	-2.68512375e-03	3.75764076e-06
4.3360363e-05  	-2.68503173e-03	3.75750812e-06
4.3360543e-05  	-2.68493972e-03	3.75737554e-06
4.3360724e-05  	-2.68484777e-03	3.75724301e-06
4.3360904e-05  	-2.68475607e-03	3.75711052e-06
4.3361085e-05  	-2.68466427e-03	3.75697810e-06
4.3361265e-05  	-2.68457243e-03	3.75684575e-06
4.3361446e-05  	-2.68448059e-03	3.75671344e-06
4.3361626e-05  	-2.68438875e-03	3.75658118e-06
4.3361807e-05  	-2.68429689e-03	3.75644894e-06
4.3361987e-05  	-2.68420499e-03	3.75631670e-06
4.3362168e-05  	-2.68411308e-03	3.75618450e-06
4.3362349e-05  	-2.68402116e-03	3.75605233e-06
4.3362529e-05  	-2.68392924e-03	3.75592022e-06
4.336271e-05   	-2.68383748e-03	3.75578839e-06
4.336289e-05   	-2.68374592e-03	3.75565617e-06
4.3363071e-05  	-2.68365437e-03	3.75552377e-06
4.3363252e-05  	-2.68356283e-03	3.75539147e-06
4.3363432e-05  	-2.68347132e-03	3.75525936e-06
4.3363613e-05  	-2.68337983e-03	3.75512745e-06
4.3363794e-05  	-2.68328837e-03	3.75499574e-06
4.3363974e-05  	-2.68319692e-03	3.75486419e-06
4.3364155e-05  	-2.68310551e-03	3.75473282e-06
4.3364336e-05  	-2.68301418e-03	3.75460163e-06
4.3364516e-05  	-2.68292287e-03	3.75447061e-06
4.3364697e-05  	-2.68283159e-03	3.75433976e-06
4.3364878e-05  	-2.68274037e-03	3.75420909e-06
4.3365058e-05  	-2.68264916e-03	3.75407857e-06
4.3365239e-05  	-2.68255801e-03	3.75394825e-06
4.336542e-05   	-2.68246693e-03	3.75381812e-06
4.3365601e-05  	-2.68237591e-03	3.75368823e-06
4.3365781e-05  	-2.68228495e-03	3.75355856e-06
4.3365962e-05  	-2.68219408e-03	3.75342912e-06
4.3366143e-05  	-2.68210325e-03	3.75329990e-06
4.3366324e-05  	-2.68201251e-03	3.75317092e-06
4.3366504e-05  	-2.68192184e-03	3.75304222e-06
4.3366685e-05  	-2.68183125e-03	3.75291378e-06
4.3366866e-05  	-2.68174075e-03	3.75278563e-06
4.3367047e-05  	-2.68165032e-03	3.75265776e-06
4.3367228e-05  	-2.68155997e-03	3.75253016e-06
4.3367408e-05  	-2.68146966e-03	3.75240280e-06
4.3367589e-05  	-2.68137942e-03	3.75227567e-06
4.336777e-05   	-2.68128924e-03	3.75214878e-06
4.3367951e-05  	-2.68119913e-03	3.75202211e-06
4.3368132e-05  	-2.68110907e-03	3.75189564e-06
4.3368313e-05  	-2.68101906e-03	3.75176936e-06
